point,waveType,dacVoltage,pulse,rawSensor1,rawSensor2,sensor1,sensor2,voltage1,voltage2,gasType,ppm
116,0,3.3,255,23872,4714,23872,4714,2.984,0.58925,MixedAir,0.0
117,0,3.3,255,24013,4720,24013,4720,3.00163,0.59,MixedAir,0.0
118,0,3.3,255,23861,4663,23861,4663,2.98263,0.58288,MixedAir,0.0
119,0,3.3,255,24043,4721,24043,4721,3.00538,0.59013,MixedAir,0.0
120,0,3.3,255,23893,4671,23893,4671,2.98663,0.58388,MixedAir,0.0
121,0,3.3,255,24051,4724,24051,4724,3.00638,0.5905,MixedAir,0.0
122,0,3.3,255,23881,4665,23881,4665,2.98513,0.58313,MixedAir,0.0
123,0,3.3,255,24052,4659,24052,4659,3.0065,0.58238,MixedAir,0.0
124,0,3.3,255,24048,4716,24048,4716,3.006,0.5895,MixedAir,0.0
125,0,0.0,0,25969,4664,25969,4664,3.24613,0.583,MixedAir,0.0
126,0,0.0,0,25789,4642,25789,4642,3.22363,0.58025,MixedAir,0.0
127,0,0.0,0,25374,4700,25374,4700,3.17175,0.5875,MixedAir,0.0
128,0,0.0,0,25319,4707,25319,4707,3.16488,0.58838,MixedAir,0.0
129,0,0.0,0,25095,4656,25095,4656,3.13688,0.582,MixedAir,0.0
130,0,0.0,0,24870,4640,24870,4640,3.10875,0.58,MixedAir,0.0
131,0,0.0,0,24489,4635,24489,4635,3.06113,0.57938,MixedAir,0.0
132,0,0.0,0,24364,4707,24364,4707,3.0455,0.58838,MixedAir,0.0
133,0,0.0,0,24091,4657,24091,4657,3.01138,0.58213,MixedAir,0.0
134,0,0.0,0,23899,4631,23899,4631,2.98738,0.57888,MixedAir,0.0
135,0,0.0,0,23879,4706,23879,4706,2.98488,0.58825,MixedAir,0.0
136,0,0.0,0,23535,4710,23535,4710,2.94188,0.58875,MixedAir,0.0
137,0,0.0,0,23304,4656,23304,4656,2.913,0.582,MixedAir,0.0
138,0,0.0,0,23238,4710,23238,4710,2.90475,0.58875,MixedAir,0.0
139,0,0.0,0,23079,4712,23079,4712,2.88488,0.589,MixedAir,0.0
140,0,0.0,0,22813,4707,22813,4707,2.85163,0.58838,MixedAir,0.0
141,0,0.0,0,22770,4703,22770,4703,2.84625,0.58788,MixedAir,0.0
142,0,0.0,0,22466,4644,22466,4644,2.80825,0.5805,MixedAir,0.0
143,0,0.0,0,22493,4647,22493,4647,2.81163,0.58088,MixedAir,0.0
144,0,0.0,0,22349,4693,22349,4693,2.79363,0.58663,MixedAir,0.0
145,0,0.0,0,22222,4709,22222,4709,2.77775,0.58863,MixedAir,0.0
146,0,0.0,0,21939,4650,21939,4650,2.74238,0.58125,MixedAir,0.0
147,0,0.0,0,21815,4631,21815,4631,2.72688,0.57888,MixedAir,0.0
148,0,0.0,0,21850,4695,21850,4695,2.73125,0.58688,MixedAir,0.0
149,0,0.0,0,21732,4646,21732,4646,2.7165,0.58075,MixedAir,0.0
150,0,0.0,0,21620,4652,21620,4652,2.7025,0.5815,MixedAir,0.0
151,0,0.0,0,21514,4685,21514,4685,2.68925,0.58563,MixedAir,0.0
152,0,0.0,0,21244,4651,21244,4651,2.6555,0.58138,MixedAir,0.0
153,0,0.0,0,21292,4643,21292,4643,2.6615,0.58038,MixedAir,0.0
154,0,0.0,0,21033,4678,21033,4678,2.62913,0.58475,MixedAir,0.0
155,0,0.0,0,21086,4643,21086,4643,2.63575,0.58038,MixedAir,0.0
156,0,0.0,0,20951,4705,20951,4705,2.61888,0.58813,MixedAir,0.0
157,0,0.0,0,20728,4661,20728,4661,2.591,0.58263,MixedAir,0.0
158,0,0.0,0,20781,4683,20781,4683,2.59763,0.58538,MixedAir,0.0
159,0,0.0,0,20692,4641,20692,4641,2.5865,0.58013,MixedAir,0.0
160,0,0.0,0,20610,4675,20610,4675,2.57625,0.58438,MixedAir,0.0
161,0,0.0,0,20382,4694,20382,4694,2.54775,0.58675,MixedAir,0.0
162,0,0.0,0,20443,4709,20443,4709,2.55538,0.58863,MixedAir,0.0
163,0,0.0,0,20383,4696,20383,4696,2.54788,0.587,MixedAir,0.0
164,0,0.0,0,20220,4647,20220,4647,2.5275,0.58088,MixedAir,0.0
165,0,0.0,0,20245,4635,20245,4635,2.53063,0.57938,MixedAir,0.0
166,0,0.0,0,20005,4685,20005,4685,2.50063,0.58563,MixedAir,0.0
167,0,0.0,0,20083,4639,20083,4639,2.51038,0.57988,MixedAir,0.0
168,0,0.0,0,19963,4705,19963,4705,2.49538,0.58813,MixedAir,0.0
169,0,0.0,0,20000,4628,20000,4628,2.5,0.5785,MixedAir,0.0
170,0,0.0,0,19945,4670,19945,4670,2.49313,0.58375,MixedAir,0.0
171,0,0.0,0,19810,4665,19810,4665,2.47625,0.58313,MixedAir,0.0
172,0,0.0,0,19844,4699,19844,4699,2.4805,0.58738,MixedAir,0.0
173,0,0.0,0,19799,4710,19799,4710,2.47488,0.58875,MixedAir,0.0
174,0,0.0,0,19762,4688,19762,4688,2.47025,0.586,MixedAir,0.0
175,0,0.0,0,19711,4628,19711,4628,2.46388,0.5785,MixedAir,0.0
176,0,0.0,0,19520,4695,19520,4695,2.44,0.58688,MixedAir,0.0
177,0,0.0,0,19584,4647,19584,4647,2.448,0.58088,MixedAir,0.0
178,0,0.0,0,19528,4698,19528,4698,2.441,0.58725,MixedAir,0.0
179,0,0.0,0,19405,4639,19405,4639,2.42563,0.57988,MixedAir,0.0
180,0,0.0,0,19457,4629,19457,4629,2.43213,0.57863,MixedAir,0.0
181,0,0.0,0,19293,4646,19293,4646,2.41163,0.58075,MixedAir,0.0
182,0,0.0,0,19409,4691,19409,4691,2.42613,0.58637,MixedAir,0.0
183,0,0.0,0,19316,4658,19316,4658,2.4145,0.58225,MixedAir,0.0
184,0,0.0,0,19352,4668,19352,4668,2.419,0.5835,MixedAir,0.0
185,0,0.0,0,19244,4707,19244,4707,2.4055,0.58838,MixedAir,0.0
186,0,0.0,0,19297,4653,19297,4653,2.41213,0.58163,MixedAir,0.0
187,0,0.0,0,19270,4660,19270,4660,2.40875,0.5825,MixedAir,0.0
188,0,0.0,0,19105,4706,19105,4706,2.38813,0.58825,MixedAir,0.0
189,0,0.0,0,19222,4709,19222,4709,2.40275,0.58863,MixedAir,0.0
190,0,0.0,0,19176,4686,19176,4686,2.397,0.58575,MixedAir,0.0
191,0,0.0,0,19182,4704,19182,4704,2.39775,0.588,MixedAir,0.0
192,0,0.0,0,19018,4626,19018,4626,2.37725,0.57825,MixedAir,0.0
193,0,0.0,0,19146,4664,19146,4664,2.39325,0.583,MixedAir,0.0
194,0,0.0,0,18980,4685,18980,4685,2.3725,0.58563,MixedAir,0.0
195,0,0.0,0,19104,4699,19104,4699,2.388,0.58738,MixedAir,0.0
196,0,0.0,0,18922,4664,18922,4664,2.36525,0.583,MixedAir,0.0
197,0,0.0,0,19044,4628,19044,4628,2.3805,0.5785,MixedAir,0.0
198,0,0.0,0,18884,4653,18884,4653,2.3605,0.58163,MixedAir,0.0
199,0,0.0,0,19018,4640,19018,4640,2.37725,0.58,MixedAir,0.0
200,0,0.0,0,19002,4652,19002,4652,2.37525,0.5815,MixedAir,0.0
201,0,0.0,0,18841,4646,18841,4646,2.35513,0.58075,MixedAir,0.0
202,0,0.0,0,18977,4657,18977,4657,2.37213,0.58213,MixedAir,0.0
203,0,0.0,0,18859,4681,18859,4681,2.35738,0.58513,MixedAir,0.0
204,0,0.0,0,18949,4654,18949,4654,2.36863,0.58175,MixedAir,0.0
205,0,0.0,0,18776,4678,18776,4678,2.347,0.58475,MixedAir,0.0
206,0,0.0,0,18906,4706,18906,4706,2.36325,0.58825,MixedAir,0.0
207,0,0.0,0,18862,4647,18862,4647,2.35775,0.58088,MixedAir,0.0
208,0,0.0,0,18883,4635,18883,4635,2.36038,0.57938,MixedAir,0.0
209,0,0.0,0,18863,4704,18863,4704,2.35788,0.588,MixedAir,0.0
210,0,0.0,0,18867,4686,18867,4686,2.35838,0.58575,MixedAir,0.0
211,0,0.0,0,18845,4678,18845,4678,2.35563,0.58475,MixedAir,0.0
212,0,0.0,0,18851,4649,18851,4649,2.35638,0.58113,MixedAir,0.0
213,0,0.0,0,18703,4708,18703,4708,2.33788,0.5885,MixedAir,0.0
214,0,0.0,0,18834,4689,18834,4689,2.35425,0.58613,MixedAir,0.0
215,0,0.0,0,18690,4649,18690,4649,2.33625,0.58113,MixedAir,0.0
216,0,0.0,0,18809,4654,18809,4654,2.35113,0.58175,MixedAir,0.0
217,0,0.0,0,18796,4638,18796,4638,2.3495,0.57975,MixedAir,0.0
218,0,0.0,0,18643,4627,18643,4627,2.33038,0.57838,MixedAir,0.0
219,0,0.0,0,18738,4652,18738,4652,2.34225,0.5815,MixedAir,0.0
220,0,0.0,0,18704,4637,18704,4637,2.338,0.57963,MixedAir,0.0
221,0,0.0,0,18758,4678,18758,4678,2.34475,0.58475,MixedAir,0.0
222,0,0.0,0,18615,4706,18615,4706,2.32688,0.58825,MixedAir,0.0
223,0,0.0,0,18616,4673,18616,4673,2.327,0.58413,MixedAir,0.0
224,0,0.0,0,18688,4655,18688,4655,2.336,0.58188,MixedAir,0.0
225,0,0.0,0,18734,4705,18734,4705,2.34175,0.58813,MixedAir,0.0
226,0,0.0,0,18724,4705,18724,4705,2.3405,0.58813,MixedAir,0.0
227,0,0.0,0,18590,4703,18590,4703,2.32375,0.58788,MixedAir,0.0
228,0,0.0,0,18722,4636,18722,4636,2.34025,0.5795,MixedAir,0.0
229,0,0.0,0,18706,4650,18706,4650,2.33825,0.58125,MixedAir,0.0
230,0,0.0,0,18539,4683,18539,4683,2.31738,0.58538,MixedAir,0.0
85,0,3.3,255,23855,4711,23855,4711,2.98188,0.58888,MixedAir,0.0
86,0,3.3,255,23805,4699,23805,4699,2.97563,0.58738,MixedAir,0.0
87,0,3.3,255,23961,4666,23961,4666,2.99513,0.58325,MixedAir,0.0
88,0,3.3,255,23986,4659,23986,4659,2.99825,0.58238,MixedAir,0.0
89,0,3.3,255,23993,4654,23993,4654,2.99913,0.58175,MixedAir,0.0
90,0,3.3,255,23970,4682,23970,4682,2.99625,0.58525,MixedAir,0.0
91,0,3.3,255,24004,4677,24004,4677,3.0005,0.58463,MixedAir,0.0
92,0,3.3,255,23830,4640,23830,4640,2.97875,0.58,MixedAir,0.0
93,0,3.3,255,24002,4664,24002,4664,3.00025,0.583,MixedAir,0.0
94,0,3.3,255,23828,4668,23828,4668,2.9785,0.5835,MixedAir,0.0
95,0,3.3,255,24008,4662,24008,4662,3.001,0.58275,MixedAir,0.0
96,0,3.3,255,23837,4644,23837,4644,2.97963,0.5805,MixedAir,0.0
97,0,3.3,255,24015,4648,24015,4648,3.00188,0.581,MixedAir,0.0
98,0,3.3,255,24014,4724,24014,4724,3.00175,0.5905,MixedAir,0.0
99,0,3.3,255,24017,4710,24017,4710,3.00213,0.58875,MixedAir,0.0
100,0,3.3,255,24025,4649,24025,4649,3.00313,0.58113,MixedAir,0.0
101,0,3.3,255,24026,4642,24026,4642,3.00325,0.58025,MixedAir,0.0
102,0,3.3,255,23860,4661,23860,4661,2.9825,0.58263,MixedAir,0.0
103,0,3.3,255,24022,4674,24022,4674,3.00275,0.58425,MixedAir,0.0
104,0,3.3,255,24025,4690,24025,4690,3.00313,0.58625,MixedAir,0.0
105,0,3.3,255,24037,4703,24037,4703,3.00463,0.58788,MixedAir,0.0
106,0,3.3,255,24032,4720,24032,4720,3.004,0.59,MixedAir,0.0
107,0,3.3,255,24031,4726,24031,4726,3.00388,0.59075,MixedAir,0.0
108,0,3.3,255,24039,4723,24039,4723,3.00488,0.59038,MixedAir,0.0
109,0,3.3,255,23867,4695,23867,4695,2.98338,0.58688,MixedAir,0.0
110,0,3.3,255,24044,4706,24044,4706,3.0055,0.58825,MixedAir,0.0
111,0,3.3,255,24035,4712,24035,4712,3.00438,0.589,MixedAir,0.0
112,0,3.3,255,24036,4711,24036,4711,3.0045,0.58888,MixedAir,0.0
113,0,3.3,255,24041,4652,24041,4652,3.00513,0.5815,MixedAir,0.0
114,0,3.3,255,24043,4646,24043,4646,3.00538,0.58075,MixedAir,0.0
115,0,3.3,255,23934,4669,23934,4669,2.99175,0.58363,MixedAir,0.0
116,0,3.3,255,23872,4714,23872,4714,2.984,0.58925,MixedAir,0.0
117,0,3.3,255,24013,4720,24013,4720,3.00163,0.59,MixedAir,0.0
118,0,3.3,255,23861,4663,23861,4663,2.98263,0.58288,MixedAir,0.0
119,0,3.3,255,24043,4721,24043,4721,3.00538,0.59013,MixedAir,0.0
120,0,3.3,255,23893,4671,23893,4671,2.98663,0.58388,MixedAir,0.0
121,0,3.3,255,24051,4724,24051,4724,3.00638,0.5905,MixedAir,0.0
122,0,3.3,255,23881,4665,23881,4665,2.98513,0.58313,MixedAir,0.0
123,0,3.3,255,24052,4659,24052,4659,3.0065,0.58238,MixedAir,0.0
124,0,3.3,255,24048,4716,24048,4716,3.006,0.5895,MixedAir,0.0
125,0,0.0,0,25969,4664,25969,4664,3.24613,0.583,MixedAir,0.0
126,0,0.0,0,25789,4642,25789,4642,3.22363,0.58025,MixedAir,0.0
127,0,0.0,0,25374,4700,25374,4700,3.17175,0.5875,MixedAir,0.0
128,0,0.0,0,25319,4707,25319,4707,3.16488,0.58838,MixedAir,0.0
129,0,0.0,0,25095,4656,25095,4656,3.13688,0.582,MixedAir,0.0
130,0,0.0,0,24870,4640,24870,4640,3.10875,0.58,MixedAir,0.0
131,0,0.0,0,24489,4635,24489,4635,3.06113,0.57938,MixedAir,0.0
132,0,0.0,0,24364,4707,24364,4707,3.0455,0.58838,MixedAir,0.0
133,0,0.0,0,24091,4657,24091,4657,3.01138,0.58213,MixedAir,0.0
134,0,0.0,0,23899,4631,23899,4631,2.98738,0.57888,MixedAir,0.0
135,0,0.0,0,23879,4706,23879,4706,2.98488,0.58825,MixedAir,0.0
136,0,0.0,0,23535,4710,23535,4710,2.94188,0.58875,MixedAir,0.0
137,0,0.0,0,23304,4656,23304,4656,2.913,0.582,MixedAir,0.0
138,0,0.0,0,23238,4710,23238,4710,2.90475,0.58875,MixedAir,0.0
139,0,0.0,0,23079,4712,23079,4712,2.88488,0.589,MixedAir,0.0
140,0,0.0,0,22813,4707,22813,4707,2.85163,0.58838,MixedAir,0.0
141,0,0.0,0,22770,4703,22770,4703,2.84625,0.58788,MixedAir,0.0
142,0,0.0,0,22466,4644,22466,4644,2.80825,0.5805,MixedAir,0.0
143,0,0.0,0,22493,4647,22493,4647,2.81163,0.58088,MixedAir,0.0
144,0,0.0,0,22349,4693,22349,4693,2.79363,0.58663,MixedAir,0.0
145,0,0.0,0,22222,4709,22222,4709,2.77775,0.58863,MixedAir,0.0
146,0,0.0,0,21939,4650,21939,4650,2.74238,0.58125,MixedAir,0.0
147,0,0.0,0,21815,4631,21815,4631,2.72688,0.57888,MixedAir,0.0
148,0,0.0,0,21850,4695,21850,4695,2.73125,0.58688,MixedAir,0.0
149,0,0.0,0,21732,4646,21732,4646,2.7165,0.58075,MixedAir,0.0
150,0,0.0,0,21620,4652,21620,4652,2.7025,0.5815,MixedAir,0.0
151,0,0.0,0,21514,4685,21514,4685,2.68925,0.58563,MixedAir,0.0
152,0,0.0,0,21244,4651,21244,4651,2.6555,0.58138,MixedAir,0.0
153,0,0.0,0,21292,4643,21292,4643,2.6615,0.58038,MixedAir,0.0
154,0,0.0,0,21033,4678,21033,4678,2.62913,0.58475,MixedAir,0.0
155,0,0.0,0,21086,4643,21086,4643,2.63575,0.58038,MixedAir,0.0
156,0,0.0,0,20951,4705,20951,4705,2.61888,0.58813,MixedAir,0.0
157,0,0.0,0,20728,4661,20728,4661,2.591,0.58263,MixedAir,0.0
158,0,0.0,0,20781,4683,20781,4683,2.59763,0.58538,MixedAir,0.0
159,0,0.0,0,20692,4641,20692,4641,2.5865,0.58013,MixedAir,0.0
160,0,0.0,0,20610,4675,20610,4675,2.57625,0.58438,MixedAir,0.0
161,0,0.0,0,20382,4694,20382,4694,2.54775,0.58675,MixedAir,0.0
162,0,0.0,0,20443,4709,20443,4709,2.55538,0.58863,MixedAir,0.0
163,0,0.0,0,20383,4696,20383,4696,2.54788,0.587,MixedAir,0.0
164,0,0.0,0,20220,4647,20220,4647,2.5275,0.58088,MixedAir,0.0
165,0,0.0,0,20245,4635,20245,4635,2.53063,0.57938,MixedAir,0.0
166,0,0.0,0,20005,4685,20005,4685,2.50063,0.58563,MixedAir,0.0
167,0,0.0,0,20083,4639,20083,4639,2.51038,0.57988,MixedAir,0.0
168,0,0.0,0,19963,4705,19963,4705,2.49538,0.58813,MixedAir,0.0
169,0,0.0,0,20000,4628,20000,4628,2.5,0.5785,MixedAir,0.0
170,0,0.0,0,19945,4670,19945,4670,2.49313,0.58375,MixedAir,0.0
171,0,0.0,0,19810,4665,19810,4665,2.47625,0.58313,MixedAir,0.0
172,0,0.0,0,19844,4699,19844,4699,2.4805,0.58738,MixedAir,0.0
173,0,0.0,0,19799,4710,19799,4710,2.47488,0.58875,MixedAir,0.0
174,0,0.0,0,19762,4688,19762,4688,2.47025,0.586,MixedAir,0.0
175,0,0.0,0,19711,4628,19711,4628,2.46388,0.5785,MixedAir,0.0
176,0,0.0,0,19520,4695,19520,4695,2.44,0.58688,MixedAir,0.0
177,0,0.0,0,19584,4647,19584,4647,2.448,0.58088,MixedAir,0.0
178,0,0.0,0,19528,4698,19528,4698,2.441,0.58725,MixedAir,0.0
179,0,0.0,0,19405,4639,19405,4639,2.42563,0.57988,MixedAir,0.0
180,0,0.0,0,19457,4629,19457,4629,2.43213,0.57863,MixedAir,0.0
181,0,0.0,0,19293,4646,19293,4646,2.41163,0.58075,MixedAir,0.0
182,0,0.0,0,19409,4691,19409,4691,2.42613,0.58637,MixedAir,0.0
183,0,0.0,0,19316,4658,19316,4658,2.4145,0.58225,MixedAir,0.0
184,0,0.0,0,19352,4668,19352,4668,2.419,0.5835,MixedAir,0.0
185,0,0.0,0,19244,4707,19244,4707,2.4055,0.58838,MixedAir,0.0
186,0,0.0,0,19297,4653,19297,4653,2.41213,0.58163,MixedAir,0.0
187,0,0.0,0,19270,4660,19270,4660,2.40875,0.5825,MixedAir,0.0
188,0,0.0,0,19105,4706,19105,4706,2.38813,0.58825,MixedAir,0.0
189,0,0.0,0,19222,4709,19222,4709,2.40275,0.58863,MixedAir,0.0
190,0,0.0,0,19176,4686,19176,4686,2.397,0.58575,MixedAir,0.0
191,0,0.0,0,19182,4704,19182,4704,2.39775,0.588,MixedAir,0.0
192,0,0.0,0,19018,4626,19018,4626,2.37725,0.57825,MixedAir,0.0
193,0,0.0,0,19146,4664,19146,4664,2.39325,0.583,MixedAir,0.0
194,0,0.0,0,18980,4685,18980,4685,2.3725,0.58563,MixedAir,0.0
195,0,0.0,0,19104,4699,19104,4699,2.388,0.58738,MixedAir,0.0
196,0,0.0,0,18922,4664,18922,4664,2.36525,0.583,MixedAir,0.0
197,0,0.0,0,19044,4628,19044,4628,2.3805,0.5785,MixedAir,0.0
198,0,0.0,0,18884,4653,18884,4653,2.3605,0.58163,MixedAir,0.0
199,0,0.0,0,19018,4640,19018,4640,2.37725,0.58,MixedAir,0.0
200,0,0.0,0,19002,4652,19002,4652,2.37525,0.5815,MixedAir,0.0
201,0,0.0,0,18841,4646,18841,4646,2.35513,0.58075,MixedAir,0.0
202,0,0.0,0,18977,4657,18977,4657,2.37213,0.58213,MixedAir,0.0
203,0,0.0,0,18859,4681,18859,4681,2.35738,0.58513,MixedAir,0.0
204,0,0.0,0,18949,4654,18949,4654,2.36863,0.58175,MixedAir,0.0
205,0,0.0,0,18776,4678,18776,4678,2.347,0.58475,MixedAir,0.0
206,0,0.0,0,18906,4706,18906,4706,2.36325,0.58825,MixedAir,0.0
207,0,0.0,0,18862,4647,18862,4647,2.35775,0.58088,MixedAir,0.0
208,0,0.0,0,18883,4635,18883,4635,2.36038,0.57938,MixedAir,0.0
209,0,0.0,0,18863,4704,18863,4704,2.35788,0.588,MixedAir,0.0
210,0,0.0,0,18867,4686,18867,4686,2.35838,0.58575,MixedAir,0.0
211,0,0.0,0,18845,4678,18845,4678,2.35563,0.58475,MixedAir,0.0
212,0,0.0,0,18851,4649,18851,4649,2.35638,0.58113,MixedAir,0.0
213,0,0.0,0,18703,4708,18703,4708,2.33788,0.5885,MixedAir,0.0
214,0,0.0,0,18834,4689,18834,4689,2.35425,0.58613,MixedAir,0.0
215,0,0.0,0,18690,4649,18690,4649,2.33625,0.58113,MixedAir,0.0
216,0,0.0,0,18809,4654,18809,4654,2.35113,0.58175,MixedAir,0.0
217,0,0.0,0,18796,4638,18796,4638,2.3495,0.57975,MixedAir,0.0
218,0,0.0,0,18643,4627,18643,4627,2.33038,0.57838,MixedAir,0.0
219,0,0.0,0,18738,4652,18738,4652,2.34225,0.5815,MixedAir,0.0
220,0,0.0,0,18704,4637,18704,4637,2.338,0.57963,MixedAir,0.0
221,0,0.0,0,18758,4678,18758,4678,2.34475,0.58475,MixedAir,0.0
222,0,0.0,0,18615,4706,18615,4706,2.32688,0.58825,MixedAir,0.0
223,0,0.0,0,18616,4673,18616,4673,2.327,0.58413,MixedAir,0.0
224,0,0.0,0,18688,4655,18688,4655,2.336,0.58188,MixedAir,0.0
225,0,0.0,0,18734,4705,18734,4705,2.34175,0.58813,MixedAir,0.0
226,0,0.0,0,18724,4705,18724,4705,2.3405,0.58813,MixedAir,0.0
227,0,0.0,0,18590,4703,18590,4703,2.32375,0.58788,MixedAir,0.0
228,0,0.0,0,18722,4636,18722,4636,2.34025,0.5795,MixedAir,0.0
229,0,0.0,0,18706,4650,18706,4650,2.33825,0.58125,MixedAir,0.0
230,0,0.0,0,18539,4683,18539,4683,2.31738,0.58538,MixedAir,0.0
231,0,0.0,0,18702,4626,18702,4626,2.33775,0.57825,MixedAir,0.0
232,0,0.0,0,18569,4685,18569,4685,2.32113,0.58563,MixedAir,0.0
233,0,0.0,0,18693,4705,18693,4705,2.33663,0.58813,MixedAir,0.0
234,0,0.0,0,18697,4648,18697,4648,2.33713,0.581,MixedAir,0.0
231,0,0.0,0,18702,4626,18702,4626,2.33775,0.57825,MixedAir,0.0
232,0,0.0,0,18569,4685,18569,4685,2.32113,0.58563,MixedAir,0.0
233,0,0.0,0,18693,4705,18693,4705,2.33663,0.58813,MixedAir,0.0
234,0,0.0,0,18697,4648,18697,4648,2.33713,0.581,MixedAir,0.0
235,0,0.0,0,18627,4710,18627,4710,2.32838,0.58875,MixedAir,0.0
236,0,0.0,0,18694,4650,18694,4650,2.33675,0.58125,MixedAir,0.0
237,0,0.0,0,18541,4648,18541,4648,2.31763,0.581,MixedAir,0.0
238,0,0.0,0,18676,4702,18676,4702,2.3345,0.58775,MixedAir,0.0
239,0,0.0,0,18543,4630,18543,4630,2.31788,0.57875,MixedAir,0.0
240,0,0.0,0,18672,4623,18672,4623,2.334,0.57788,MixedAir,0.0
241,0,0.0,0,18663,4675,18663,4675,2.33288,0.58438,MixedAir,0.0
242,0,0.0,0,18659,4667,18659,4667,2.33238,0.58338,MixedAir,0.0
243,0,0.0,0,18530,4705,18530,4705,2.31625,0.58813,MixedAir,0.0
244,0,0.0,0,18664,4649,18664,4649,2.333,0.58113,MixedAir,0.0
245,0,0.0,0,18517,4631,18517,4631,2.31463,0.57888,MixedAir,0.0
246,0,0.0,0,18651,4703,18651,4703,2.33138,0.58788,MixedAir,0.0
247,0,0.0,0,18648,4702,18648,4702,2.331,0.58775,MixedAir,0.0
248,0,0.0,0,18659,4657,18659,4657,2.33238,0.58213,MixedAir,0.0
249,0,0.0,0,18578,4695,18578,4695,2.32225,0.58688,MixedAir,0.0
0,0,3.3,255,17314,4638,17314,4638,2.16425,0.57975,MixedAir,0.0
1,0,3.3,255,17546,4670,17546,4670,2.19325,0.58375,MixedAir,0.0
2,0,3.3,255,17851,4645,17851,4645,2.23138,0.58063,MixedAir,0.0
3,0,3.3,255,18218,4708,18218,4708,2.27725,0.5885,MixedAir,0.0
4,0,3.3,255,18399,4683,18399,4683,2.29988,0.58538,MixedAir,0.0
5,0,3.3,255,18715,4714,18715,4714,2.33938,0.58925,MixedAir,0.0
6,0,3.3,255,18955,4718,18955,4718,2.36938,0.58975,MixedAir,0.0
7,0,3.3,255,19313,4721,19313,4721,2.41413,0.59013,MixedAir,0.0
8,0,3.3,255,19381,4716,19381,4716,2.42263,0.5895,MixedAir,0.0
9,0,3.3,255,19728,4682,19728,4682,2.466,0.58525,MixedAir,0.0
10,0,3.3,255,19788,4669,19788,4669,2.4735,0.58363,MixedAir,0.0
11,0,3.3,255,20127,4709,20127,4709,2.51588,0.58863,MixedAir,0.0
12,0,3.3,255,20183,4672,20183,4672,2.52288,0.584,MixedAir,0.0
13,0,3.3,255,20445,4670,20445,4670,2.55563,0.58375,MixedAir,0.0
14,0,3.3,255,20714,4696,20714,4696,2.58925,0.587,MixedAir,0.0
15,0,3.3,255,20756,4690,20756,4690,2.5945,0.58625,MixedAir,0.0
16,0,3.3,255,21067,4681,21067,4681,2.63338,0.58513,MixedAir,0.0
17,0,3.3,255,21049,4646,21049,4646,2.63113,0.58075,MixedAir,0.0
18,0,3.3,255,21344,4654,21344,4654,2.668,0.58175,MixedAir,0.0
19,0,3.3,255,21444,4657,21444,4657,2.6805,0.58213,MixedAir,0.0
20,0,3.3,255,21587,4659,21587,4659,2.69838,0.58238,MixedAir,0.0
21,0,3.3,255,21558,4722,21558,4722,2.69475,0.59025,MixedAir,0.0
22,0,3.3,255,21705,4677,21705,4677,2.71313,0.58463,MixedAir,0.0
23,0,3.3,255,21943,4659,21943,4659,2.74288,0.58238,MixedAir,0.0
24,0,3.3,255,22039,4646,22039,4646,2.75488,0.58075,MixedAir,0.0
25,0,3.3,255,22130,4645,22130,4645,2.76625,0.58063,MixedAir,0.0
26,0,3.3,255,22060,4660,22060,4660,2.7575,0.5825,MixedAir,0.0
27,0,3.3,255,22311,4674,22311,4674,2.78888,0.58425,MixedAir,0.0
28,0,3.3,255,22326,4670,22326,4670,2.79075,0.58375,MixedAir,0.0
29,0,3.3,255,22468,4703,22468,4703,2.8085,0.58788,MixedAir,0.0
30,0,3.3,255,22418,4721,22418,4721,2.80225,0.59013,MixedAir,0.0
31,0,3.3,255,22604,4718,22604,4718,2.8255,0.58975,MixedAir,0.0
32,0,3.3,255,22681,4645,22681,4645,2.83513,0.58063,MixedAir,0.0
33,0,3.3,255,22744,4648,22744,4648,2.843,0.581,MixedAir,0.0
34,0,3.3,255,22831,4661,22831,4661,2.85388,0.58263,MixedAir,0.0
35,0,3.3,255,22883,4699,22883,4699,2.86038,0.58738,MixedAir,0.0
36,0,3.3,255,22780,4682,22780,4682,2.8475,0.58525,MixedAir,0.0
37,0,3.3,255,22993,4666,22993,4666,2.87413,0.58325,MixedAir,0.0
38,0,3.3,255,22876,4653,22876,4653,2.8595,0.58163,MixedAir,0.0
39,0,3.3,255,23099,4688,23099,4688,2.88738,0.586,MixedAir,0.0
40,0,3.3,255,23003,4720,23003,4720,2.87538,0.59,MixedAir,0.0
41,0,3.3,255,23196,4719,23196,4719,2.8995,0.58988,MixedAir,0.0
42,0,3.3,255,23231,4721,23231,4721,2.90388,0.59013,MixedAir,0.0
43,0,3.3,255,23277,4688,23277,4688,2.90963,0.586,MixedAir,0.0
44,0,3.3,255,23152,4708,23152,4708,2.894,0.5885,MixedAir,0.0
45,0,3.3,255,23402,4651,23402,4651,2.92525,0.58138,MixedAir,0.0
46,0,3.3,255,23280,4681,23280,4681,2.91,0.58513,MixedAir,0.0
47,0,3.3,255,23457,4708,23457,4708,2.93213,0.5885,MixedAir,0.0
48,0,3.3,255,23318,4639,23318,4639,2.91475,0.57988,MixedAir,0.0
