point,waveType,dacVoltage,pulse,rawSensor1,rawSensor2,sensor1,sensor2,voltage1,voltage2,gasType,ppm
218,0,0.0,0,25700,5245,25700,5245,3.21259,0.65563,NH3,4.73
219,0,0.0,0,25543,5213,25543,5213,3.19299,0.65163,NH3,4.64
220,0,0.0,0,25426,5189,25426,5189,3.17829,0.64863,NH3,4.57
221,0,0.0,0,25342,5172,25342,5172,3.16785,0.6465,NH3,4.53
222,0,0.0,0,25235,5150,25235,5150,3.15438,0.64375,NH3,4.47
223,0,0.0,0,25132,5129,25132,5129,3.14154,0.64113,NH3,4.41
224,0,0.0,0,25039,5110,25039,5110,3.12988,0.63875,NH3,4.36
225,0,0.0,0,24926,5086,24926,5086,3.11576,0.63587,NH3,4.29
226,0,0.0,0,24837,5068,24837,5068,3.10474,0.63362,NH3,4.24
227,0,0.0,0,24735,5048,24735,5048,3.0919,0.631,NH3,4.19
228,0,0.0,0,24671,5035,24671,5035,3.08396,0.62938,NH3,4.15
229,0,0.0,0,24573,5014,24573,5014,3.07166,0.62687,NH3,4.1
230,0,0.0,0,24494,4998,24494,4998,3.06186,0.62487,NH3,4.05
231,0,0.0,0,24421,4984,24421,4984,3.0527,0.623,NH3,4.01
232,0,0.0,0,24333,4966,24333,4966,3.04168,0.62075,NH3,3.96
233,0,0.0,0,24249,4948,24249,4948,3.03124,0.61862,NH3,3.92
234,0,0.0,0,24215,4942,24215,4942,3.02698,0.61775,NH3,3.9
235,0,0.0,0,24137,4926,24137,4926,3.01718,0.61575,NH3,3.85
236,0,0.0,0,24068,4912,24068,4912,3.0086,0.614,NH3,3.81
237,0,0.0,0,23975,4892,23975,4892,2.99694,0.61162,NH3,3.76
238,0,0.0,0,23926,4883,23926,4883,2.99086,0.61038,NH3,3.74
239,0,0.0,0,23877,4873,23877,4873,2.98474,0.60913,NH3,3.71
240,0,0.0,0,23774,4852,23774,4852,2.97185,0.6065,NH3,3.65
241,0,0.0,0,23725,4842,23725,4842,2.96572,0.60525,NH3,3.62
242,0,0.0,0,23657,4828,23657,4828,2.95715,0.6035,NH3,3.58
243,0,0.0,0,23642,4825,23642,4825,2.95534,0.60313,NH3,3.58
244,0,0.0,0,23573,4810,23573,4810,2.94671,0.60137,NH3,3.54
245,0,0.0,0,23539,4804,23539,4804,2.94245,0.6005,NH3,3.52
246,0,0.0,0,23465,4788,23465,4788,2.93324,0.59862,NH3,3.48
247,0,0.0,0,23426,4780,23426,4780,2.92834,0.59762,NH3,3.46
248,0,0.0,0,23402,4776,23402,4776,2.9253,0.597,NH3,3.44
249,0,0.0,0,23358,4767,23358,4767,2.91981,0.59588,NH3,3.42
0,0,3.3,255,20046,4091,20046,4091,2.50576,0.51138,NH3,1.57
1,0,3.3,255,21471,4382,21471,4382,2.68397,0.54775,NH3,2.36
2,0,3.3,255,23622,4820,23622,4820,2.95284,0.60262,NH3,3.57
3,0,3.3,255,25872,5280,25872,5280,3.234,0.66,NH3,4.82
4,0,3.3,255,28150,5745,28150,5745,3.51884,0.71813,NH3,6.1
5,0,3.3,255,30448,6214,30448,6214,3.80608,0.77675,NH3,7.38
6,0,3.3,255,32727,6679,32727,6679,4.09091,0.83488,NH3,8.65
7,0,3.3,255,34991,7141,34991,7141,4.37389,0.89263,NH3,9.92
8,0,3.3,255,37289,7610,37289,7610,4.66113,0.95125,NH3,11.2
9,0,3.3,255,39494,8060,39494,8060,4.93675,1.0075,NH3,12.44
10,0,3.3,255,41699,8510,41699,8510,5.21238,1.06375,NH3,13.67
11,0,3.3,255,43849,8948,43849,8948,5.48124,1.11862,NH3,14.87
12,0,3.3,255,45918,9371,45918,9371,5.73976,1.17138,NH3,16.03
13,0,3.3,255,47980,9792,47980,9792,5.9976,1.224,NH3,17.18
14,0,3.3,255,49985,10201,49985,10201,6.24814,1.27513,NH3,18.3
15,0,3.3,255,51900,10592,51900,10592,6.4876,1.324,NH3,19.37
16,0,3.3,255,53772,10974,53772,10974,6.72158,1.37175,NH3,20.42
17,0,3.3,255,55570,11340,55570,11340,6.94634,1.41762,NH3,21.42
18,0,3.3,255,57364,11707,57364,11707,7.17056,1.46338,NH3,22.42
19,0,3.3,255,58990,12038,58990,12038,7.37386,1.50487,NH3,23.33
20,0,3.3,255,60612,12370,60612,12370,7.57662,1.54625,NH3,24.24
21,0,3.3,255,62127,12679,62127,12679,7.76591,1.58488,NH3,25.09
22,0,3.3,255,63606,12980,63606,12980,7.95084,1.62262,NH3,25.91
23,0,3.3,255,65008,13266,65008,13266,8.12601,1.65837,NH3,26.7
24,0,3.3,255,66346,13540,66346,13540,8.29325,1.6925,NH3,27.44
25,0,3.3,255,67659,13808,67659,13808,8.4574,1.726,NH3,28.18
26,0,3.3,255,68874,14056,68874,14056,8.6093,1.757,NH3,28.86
27,0,3.3,255,69966,14278,69966,14278,8.74586,1.78487,NH3,29.47
28,0,3.3,255,71108,14512,71108,14512,8.8886,1.814,NH3,30.11
29,0,3.3,255,72226,14740,72226,14740,9.02825,1.8425,NH3,30.73
30,0,3.3,255,73191,14936,73191,14936,9.14889,1.86712,NH3,31.27
31,0,3.3,255,74151,15132,74151,15132,9.26894,1.89162,NH3,31.81
32,0,3.3,255,75072,15320,75072,15320,9.38409,1.91512,NH3,32.32
33,0,3.3,255,75896,15489,75896,15489,9.48704,1.93613,NH3,32.78
34,0,3.3,255,76704,15654,76704,15654,9.58807,1.95675,NH3,33.23
35,0,3.3,255,77567,15830,77567,15830,9.69588,1.97875,NH3,33.72
36,0,3.3,255,78253,15970,78253,15970,9.78163,1.99625,NH3,34.1
37,0,3.3,255,78973,16117,78973,16117,9.87169,2.01463,NH3,34.5
38,0,3.3,255,79585,16242,79585,16242,9.94823,2.03025,NH3,34.84
39,0,3.3,255,80217,16370,80217,16370,10.02721,2.04637,NH3,35.2
40,0,3.3,255,80820,16494,80820,16494,10.10257,2.06175,NH3,35.53
41,0,3.3,255,81413,16614,81413,16614,10.17666,2.07687,NH3,35.87
42,0,3.3,255,81898,16714,81898,16714,10.23733,2.08925,NH3,36.14
43,0,3.3,255,82403,16817,82403,16817,10.30044,2.10213,NH3,36.42
44,0,3.3,255,82908,16920,82908,16920,10.3635,2.115,NH3,36.7
45,0,3.3,255,83358,17012,83358,17012,10.41985,2.1265,NH3,36.95
46,0,3.3,255,83750,17092,83750,17092,10.46885,2.1365,NH3,37.17
47,0,3.3,255,84113,17166,84113,17166,10.51418,2.14575,NH3,37.37
48,0,3.3,255,84466,17238,84466,17238,10.55828,2.15475,NH3,37.57
49,0,3.3,255,84838,17314,84838,17314,10.60482,2.16425,NH3,37.78
50,0,3.3,255,85205,17388,85205,17388,10.65074,2.17362,NH3,37.99
51,0,3.3,255,85514,17452,85514,17452,10.68935,2.1815,NH3,38.16
52,0,3.3,255,85789,17508,85789,17508,10.72365,2.1885,NH3,38.31
53,0,3.3,255,86004,17552,86004,17552,10.7506,2.194,NH3,38.43
54,0,3.3,255,86284,17609,86284,17609,10.78554,2.20113,NH3,38.59
55,0,3.3,255,86548,17663,86548,17663,10.81861,2.20788,NH3,38.74
56,0,3.3,255,86764,17707,86764,17707,10.84556,2.21338,NH3,38.86
57,0,3.3,255,86994,17754,86994,17754,10.87433,2.21925,NH3,38.99
58,0,3.3,255,87122,17780,87122,17780,10.89025,2.2225,NH3,39.06
59,0,3.3,255,87352,17827,87352,17827,10.91906,2.22838,NH3,39.19
60,0,3.3,255,87548,17867,87548,17867,10.94356,2.23338,NH3,39.29
61,0,3.3,255,87705,17899,87705,17899,10.96316,2.23738,NH3,39.38
62,0,3.3,255,87773,17913,87773,17913,10.97174,2.23913,NH3,39.42
63,0,3.3,255,87920,17943,87920,17943,10.99011,2.24288,NH3,39.5
64,0,3.3,255,88087,17977,88087,17977,11.01094,2.24713,NH3,39.6
65,0,3.3,255,88219,18004,88219,18004,11.02745,2.2505,NH3,39.67
66,0,3.3,255,88327,18026,88327,18026,11.04093,2.25325,NH3,39.73
67,0,3.3,255,88386,18038,88386,18038,11.04828,2.25475,NH3,39.76
68,0,3.3,255,88474,18056,88474,18056,11.0593,2.257,NH3,39.81
69,0,3.3,255,88587,18079,88587,18079,11.07341,2.25988,NH3,39.88
70,0,3.3,255,88635,18088,88635,18088,11.07949,2.26112,NH3,39.9
71,0,3.3,255,88724,18106,88724,18106,11.09051,2.26337,NH3,39.95
72,0,3.3,255,88773,18117,88773,18117,11.09669,2.26463,NH3,39.98
73,0,3.3,255,88802,18123,88802,18123,11.10036,2.26538,NH3,40.0
74,0,3.3,255,88866,18136,88866,18136,11.1083,2.267,NH3,40.03
75,0,3.3,255,88959,18155,88959,18155,11.11996,2.26938,NH3,40.08
76,0,3.3,255,89003,18164,89003,18164,11.12545,2.2705,NH3,40.11
77,0,3.3,255,89047,18172,89047,18172,11.13094,2.27162,NH3,40.13
78,0,3.3,255,89087,18181,89087,18181,11.13589,2.27263,NH3,40.15
79,0,3.3,255,89057,18175,89057,18175,11.13221,2.27188,NH3,40.14
80,0,3.3,255,89111,18186,89111,18186,11.13893,2.27325,NH3,40.17
81,0,3.3,255,89170,18198,89170,18198,11.14628,2.27475,NH3,40.2
82,0,3.3,255,89165,18196,89165,18196,11.14564,2.27462,NH3,40.2
83,0,3.3,255,89204,18204,89204,18204,11.15054,2.27562,NH3,40.22
84,0,3.3,255,89145,18193,89145,18193,11.14324,2.27413,NH3,40.19
85,0,3.3,255,89204,18204,89204,18204,11.15054,2.27562,NH3,40.22
86,0,3.3,255,89214,18207,89214,18207,11.15181,2.27588,NH3,40.23
87,0,3.3,255,89292,18222,89292,18222,11.16156,2.27787,NH3,40.27
88,0,3.3,255,89283,18221,89283,18221,11.16039,2.27763,NH3,40.26
89,0,3.3,255,89283,18221,89283,18221,11.16039,2.27763,NH3,40.26
90,0,3.3,255,89229,18210,89229,18210,11.15363,2.27625,NH3,40.23
91,0,3.3,255,89243,18213,89243,18213,11.15549,2.27663,NH3,40.24
92,0,3.3,255,89248,18214,89248,18214,11.15607,2.27675,NH3,40.24
93,0,3.3,255,89336,18232,89336,18232,11.1671,2.279,NH3,40.29
94,0,3.3,255,89297,18224,89297,18224,11.1622,2.278,NH3,40.27
95,0,3.3,255,89283,18221,89283,18221,11.16039,2.27763,NH3,40.26
96,0,3.3,255,89180,18200,89180,18200,11.1475,2.275,NH3,40.21
97,0,3.3,255,89106,18184,89106,18184,11.13829,2.27312,NH3,40.17
98,0,3.3,255,89170,18198,89170,18198,11.14628,2.27475,NH3,40.2
99,0,3.3,255,89214,18207,89214,18207,11.15181,2.27588,NH3,40.23
100,0,3.3,255,89229,18210,89229,18210,11.15363,2.27625,NH3,40.23
101,0,3.3,255,89194,18202,89194,18202,11.14931,2.27537,NH3,40.21
102,0,3.3,255,89155,18195,89155,18195,11.14446,2.27438,NH3,40.19
103,0,3.3,255,89140,18192,89140,18192,11.1426,2.274,NH3,40.18
104,0,3.3,255,89140,18192,89140,18192,11.1426,2.274,NH3,40.18
105,0,3.3,255,89194,18202,89194,18202,11.14931,2.27537,NH3,40.21
106,0,3.3,255,89145,18193,89145,18193,11.14324,2.27413,NH3,40.19
107,0,3.3,255,89131,18190,89131,18190,11.14138,2.27375,NH3,40.18
108,0,3.3,255,89106,18184,89106,18184,11.13829,2.27312,NH3,40.17
109,0,3.3,255,89087,18181,89087,18181,11.13589,2.27263,NH3,40.15
110,0,3.3,255,89111,18186,89111,18186,11.13893,2.27325,NH3,40.17
111,0,3.3,255,89126,18189,89126,18189,11.14079,2.27363,NH3,40.18
112,0,3.3,255,89106,18184,89106,18184,11.13829,2.27312,NH3,40.17
113,0,3.3,255,89042,18172,89042,18172,11.13035,2.2715,NH3,40.13
114,0,3.3,255,89047,18172,89047,18172,11.13094,2.27162,NH3,40.13
115,0,3.3,255,89076,18178,89076,18178,11.13461,2.27237,NH3,40.15
116,0,3.3,255,89033,18170,89033,18170,11.12913,2.27125,NH3,40.12
117,0,3.3,255,89013,18166,89013,18166,11.12668,2.27075,NH3,40.11
118,0,3.3,255,88944,18152,88944,18152,11.1181,2.269,NH3,40.08
119,0,3.3,255,88925,18148,88925,18148,11.11565,2.2685,NH3,40.06
120,0,3.3,255,88978,18158,88978,18158,11.12236,2.26987,NH3,40.09
121,0,3.3,255,88954,18154,88954,18154,11.11932,2.26925,NH3,40.08
122,0,3.3,255,88925,18148,88925,18148,11.11565,2.2685,NH3,40.06
123,0,3.3,255,88851,18132,88851,18132,11.10644,2.26662,NH3,40.02
124,0,3.3,255,88837,18130,88837,18130,11.10463,2.26625,NH3,40.01
125,0,0.0,0,103963,21216,103963,21216,12.99539,2.65212,NH3,48.47
126,0,0.0,0,101831,20782,101831,20782,12.72898,2.59775,NH3,47.28
127,0,0.0,0,98985,20201,98985,20201,12.37314,2.52513,NH3,45.69
128,0,0.0,0,96221,19637,96221,19637,12.02769,2.45463,NH3,44.14
129,0,0.0,0,93531,19088,93531,19088,11.6914,2.386,NH3,42.64
130,0,0.0,0,90958,18562,90958,18562,11.36981,2.32037,NH3,41.2
131,0,0.0,0,88401,18041,88401,18041,11.05014,2.25513,NH3,39.77
132,0,0.0,0,86014,17554,86014,17554,10.75183,2.19425,NH3,38.44
133,0,0.0,0,83623,17066,83623,17066,10.45293,2.13325,NH3,37.1
134,0,0.0,0,81394,16611,81394,16611,10.17426,2.07638,NH3,35.85
135,0,0.0,0,79213,16166,79213,16166,9.90168,2.02075,NH3,34.64
136,0,0.0,0,77091,15733,77091,15733,9.63649,1.96663,NH3,33.45
137,0,0.0,0,75092,15324,75092,15324,9.38654,1.91562,NH3,32.33
138,0,0.0,0,73171,14932,73171,14932,9.14644,1.86662,NH3,31.26
139,0,0.0,0,71309,14553,71309,14553,8.91374,1.81913,NH3,30.22
140,0,0.0,0,69486,14180,69486,14180,8.68584,1.77262,NH3,29.2
141,0,0.0,0,67801,13836,67801,13836,8.47514,1.72962,NH3,28.26
142,0,0.0,0,66154,13500,66154,13500,8.26934,1.68762,NH3,27.34
143,0,0.0,0,64577,13179,64577,13179,8.07216,1.64738,NH3,26.46
144,0,0.0,0,63019,12861,63019,12861,7.87739,1.60763,NH3,25.58
145,0,0.0,0,61588,12569,61588,12569,7.69854,1.57113,NH3,24.79
146,0,0.0,0,60166,12278,60166,12278,7.52086,1.53487,NH3,23.99
147,0,0.0,0,58804,12000,58804,12000,7.35059,1.50012,NH3,23.23
148,0,0.0,0,57526,11740,57526,11740,7.19075,1.4675,NH3,22.51
149,0,0.0,0,56261,11482,56261,11482,7.03273,1.43525,NH3,21.81
150,0,0.0,0,55090,11243,55090,11243,6.88636,1.40538,NH3,21.15
151,0,0.0,0,53939,11008,53939,11008,6.7424,1.376,NH3,20.51
152,0,0.0,0,52816,10778,52816,10778,6.60211,1.34737,NH3,19.88
153,0,0.0,0,51753,10562,51753,10562,6.46922,1.32025,NH3,19.29
154,0,0.0,0,50710,10349,50710,10349,6.33879,1.29363,NH3,18.71
155,0,0.0,0,49754,10154,49754,10154,6.21933,1.26925,NH3,18.17
156,0,0.0,0,48789,9957,48789,9957,6.09869,1.24463,NH3,17.63
157,0,0.0,0,47878,9771,47878,9771,5.98476,1.22138,NH3,17.12
158,0,0.0,0,47015,9595,47015,9595,5.87696,1.19938,NH3,16.64
159,0,0.0,0,46158,9420,46158,9420,5.76975,1.1775,NH3,16.16
160,0,0.0,0,45339,9253,45339,9253,5.66749,1.15663,NH3,15.7
161,0,0.0,0,44565,9095,44565,9095,5.57071,1.13688,NH3,15.27
162,0,0.0,0,43825,8944,43825,8944,5.4782,1.118,NH3,14.86
163,0,0.0,0,43114,8798,43114,8798,5.38936,1.09987,NH3,14.46
164,0,0.0,0,42419,8657,42419,8657,5.30244,1.08213,NH3,14.07
165,0,0.0,0,41728,8516,41728,8516,5.21605,1.0645,NH3,13.69
166,0,0.0,0,41111,8390,41111,8390,5.13888,1.04875,NH3,13.34
167,0,0.0,0,40459,8256,40459,8256,5.05739,1.03212,NH3,12.98
168,0,0.0,0,39886,8140,39886,8140,4.98575,1.0175,NH3,12.66
169,0,0.0,0,39288,8018,39288,8018,4.91103,1.00225,NH3,12.32
170,0,0.0,0,38739,7906,38739,7906,4.84243,0.98825,NH3,12.01
171,0,0.0,0,38185,7793,38185,7793,4.77324,0.97413,NH3,11.71
172,0,0.0,0,37661,7686,37661,7686,4.70768,0.96075,NH3,11.41
173,0,0.0,0,37151,7582,37151,7582,4.64398,0.94775,NH3,11.13
174,0,0.0,0,36710,7492,36710,7492,4.58885,0.9365,NH3,10.88
175,0,0.0,0,36230,7394,36230,7394,4.52883,0.92425,NH3,10.61
176,0,0.0,0,35775,7301,35775,7301,4.47189,0.91263,NH3,10.36
177,0,0.0,0,35338,7212,35338,7212,4.41735,0.9015,NH3,10.11
178,0,0.0,0,34907,7124,34907,7124,4.36345,0.8905,NH3,9.87
179,0,0.0,0,34505,7042,34505,7042,4.31323,0.88025,NH3,9.65
180,0,0.0,0,34123,6964,34123,6964,4.26545,0.8705,NH3,9.43
181,0,0.0,0,33741,6886,33741,6886,4.21768,0.86075,NH3,9.22
182,0,0.0,0,33378,6812,33378,6812,4.17235,0.8515,NH3,9.02
183,0,0.0,0,33016,6738,33016,6738,4.12703,0.84225,NH3,8.82
184,0,0.0,0,32643,6662,32643,6662,4.08047,0.83275,NH3,8.61
185,0,0.0,0,32315,6594,32315,6594,4.03941,0.82437,NH3,8.42
186,0,0.0,0,31987,6528,31987,6528,3.9984,0.816,NH3,8.24
187,0,0.0,0,31683,6466,31683,6466,3.96043,0.80825,NH3,8.07
188,0,0.0,0,31389,6406,31389,6406,3.92368,0.80075,NH3,7.91
189,0,0.0,0,31119,6350,31119,6350,3.88996,0.79387,NH3,7.76
190,0,0.0,0,30835,6293,30835,6293,3.85449,0.78663,NH3,7.6
191,0,0.0,0,30570,6238,30570,6238,3.82136,0.77987,NH3,7.45
192,0,0.0,0,30277,6179,30277,6179,3.78466,0.77238,NH3,7.28
193,0,0.0,0,30042,6131,30042,6131,3.75526,0.76638,NH3,7.15
194,0,0.0,0,29786,6078,29786,6078,3.72336,0.75987,NH3,7.01
195,0,0.0,0,29561,6033,29561,6033,3.69524,0.75413,NH3,6.89
196,0,0.0,0,29302,5980,29302,5980,3.66275,0.7475,NH3,6.74
197,0,0.0,0,29086,5936,29086,5936,3.6358,0.742,NH3,6.62
198,0,0.0,0,28875,5892,28875,5892,3.60944,0.73662,NH3,6.5
199,0,0.0,0,28664,5850,28664,5850,3.58312,0.73125,NH3,6.38
200,0,0.0,0,28439,5804,28439,5804,3.55495,0.7255,NH3,6.26
201,0,0.0,0,28258,5767,28258,5767,3.53231,0.72088,NH3,6.16
202,0,0.0,0,28037,5722,28037,5722,3.50473,0.71525,NH3,6.03
203,0,0.0,0,27866,5687,27866,5687,3.48331,0.71088,NH3,5.94
204,0,0.0,0,27675,5648,27675,5648,3.4594,0.706,NH3,5.83
205,0,0.0,0,27513,5615,27513,5615,3.43921,0.70188,NH3,5.74
206,0,0.0,0,27342,5580,27342,5580,3.41775,0.6975,NH3,5.64
207,0,0.0,0,27175,5546,27175,5546,3.39693,0.69325,NH3,5.55
208,0,0.0,0,27048,5520,27048,5520,3.381,0.69,NH3,5.48
209,0,0.0,0,26866,5483,26866,5483,3.35836,0.68538,NH3,5.38
210,0,0.0,0,26714,5452,26714,5452,3.33935,0.6815,NH3,5.29
211,0,0.0,0,26572,5423,26572,5423,3.32161,0.67788,NH3,5.21
212,0,0.0,0,26411,5390,26411,5390,3.30138,0.67375,NH3,5.12
213,0,0.0,0,26288,5365,26288,5365,3.28609,0.67063,NH3,5.06
214,0,0.0,0,26175,5342,26175,5342,3.27197,0.66775,NH3,4.99
215,0,0.0,0,26023,5310,26023,5310,3.25296,0.66387,NH3,4.91
216,0,0.0,0,25901,5286,25901,5286,3.23767,0.66075,NH3,4.84
217,0,0.0,0,25769,5259,25769,5259,3.22116,0.65738,NH3,4.77
218,0,0.0,0,25646,5234,25646,5234,3.20583,0.65425,NH3,4.7
219,0,0.0,0,25543,5213,25543,5213,3.19299,0.65163,NH3,4.64
220,0,0.0,0,25440,5192,25440,5192,3.1801,0.649,NH3,4.58
221,0,0.0,0,25342,5172,25342,5172,3.16785,0.6465,NH3,4.53
222,0,0.0,0,25225,5148,25225,5148,3.15315,0.6435,NH3,4.46
223,0,0.0,0,25107,5124,25107,5124,3.13845,0.6405,NH3,4.4
224,0,0.0,0,25004,5102,25004,5102,3.12556,0.63787,NH3,4.34
225,0,0.0,0,24926,5086,24926,5086,3.11576,0.63587,NH3,4.29
226,0,0.0,0,24808,5062,24808,5062,3.10106,0.63287,NH3,4.23
227,0,0.0,0,24745,5050,24745,5050,3.09313,0.63125,NH3,4.19
228,0,0.0,0,24641,5028,24641,5028,3.08024,0.62862,NH3,4.14
229,0,0.0,0,24558,5012,24558,5012,3.06985,0.6265,NH3,4.09
230,0,0.0,0,24451,4990,24451,4990,3.05638,0.62375,NH3,4.03
231,0,0.0,0,24367,4972,24367,4972,3.04594,0.62162,NH3,3.98
232,0,0.0,0,24304,4960,24304,4960,3.038,0.62,NH3,3.95
233,0,0.0,0,24235,4946,24235,4946,3.02943,0.61825,NH3,3.91
234,0,0.0,0,24152,4929,24152,4929,3.01904,0.61613,NH3,3.86
235,0,0.0,0,24078,4914,24078,4914,3.00983,0.61425,NH3,3.82
236,0,0.0,0,24039,4906,24039,4906,3.00493,0.61325,NH3,3.8
237,0,0.0,0,23946,4887,23946,4887,2.99331,0.61088,NH3,3.75
238,0,0.0,0,23887,4875,23887,4875,2.98596,0.60938,NH3,3.71
239,0,0.0,0,23848,4866,23848,4866,2.98101,0.60837,NH3,3.69
240,0,0.0,0,23769,4850,23769,4850,2.97121,0.60637,NH3,3.65
241,0,0.0,0,23701,4836,23701,4836,2.96264,0.60462,NH3,3.61
242,0,0.0,0,23657,4828,23657,4828,2.95715,0.6035,NH3,3.58
243,0,0.0,0,23583,4812,23583,4812,2.94794,0.60162,NH3,3.54
244,0,0.0,0,23529,4802,23529,4802,2.94122,0.60025,NH3,3.51
245,0,0.0,0,23471,4790,23471,4790,2.93388,0.59875,NH3,3.48
246,0,0.0,0,23407,4777,23407,4777,2.92594,0.59713,NH3,3.45
247,0,0.0,0,23373,4770,23373,4770,2.92163,0.59625,NH3,3.43
248,0,0.0,0,23314,4758,23314,4758,2.91428,0.59475,NH3,3.39
249,0,0.0,0,23255,4746,23255,4746,2.90693,0.59325,NH3,3.36
0,0,3.3,255,19992,4080,19992,4080,2.499,0.51,NH3,1.54
1,0,3.3,255,21393,4366,21393,4366,2.67417,0.54575,NH3,2.32
2,0,3.3,255,23554,4807,23554,4807,2.94431,0.60088,NH3,3.53
3,0,3.3,255,25813,5268,25813,5268,3.22665,0.6585,NH3,4.79
4,0,3.3,255,28101,5735,28101,5735,3.51271,0.71688,NH3,6.07
5,0,3.3,255,30374,6198,30374,6198,3.79686,0.77487,NH3,7.34
6,0,3.3,255,32663,6666,32663,6666,4.08293,0.83325,NH3,8.62
7,0,3.3,255,34932,7129,34932,7129,4.36654,0.89113,NH3,9.89
8,0,3.3,255,37200,7592,37200,7592,4.6501,0.949,NH3,11.15
9,0,3.3,255,39401,8041,39401,8041,4.92514,1.00513,NH3,12.38
10,0,3.3,255,41605,8490,41605,8490,5.20071,1.06137,NH3,13.62
11,0,3.3,255,43752,8929,43752,8929,5.46904,1.11613,NH3,14.82
12,0,3.3,255,45839,9355,45839,9355,5.72996,1.16938,NH3,15.98
13,0,3.3,255,47858,9766,47858,9766,5.98226,1.22087,NH3,17.11
14,0,3.3,255,49877,10179,49877,10179,6.23466,1.27238,NH3,18.24
15,0,3.3,255,51797,10570,51797,10570,6.47471,1.32137,NH3,19.31
16,0,3.3,255,53611,10941,53611,10941,6.70139,1.36763,NH3,20.33
17,0,3.3,255,55443,11314,55443,11314,6.93041,1.41437,NH3,21.35
18,0,3.3,255,57168,11666,57168,11666,7.14601,1.45837,NH3,22.31
19,0,3.3,255,58775,11994,58775,11994,7.34691,1.49937,NH3,23.21
20,0,3.3,255,60412,12329,60412,12329,7.55154,1.54113,NH3,24.13
21,0,3.3,255,61926,12638,61926,12638,7.74078,1.57975,NH3,24.97
22,0,3.3,255,63445,12948,63445,12948,7.93065,1.6185,NH3,25.82
23,0,3.3,255,64895,13244,64895,13244,8.11195,1.6555,NH3,26.63
24,0,3.3,255,66218,13514,66218,13514,8.27732,1.68925,NH3,27.37
25,0,3.3,255,67527,13781,67527,13781,8.44089,1.72263,NH3,28.1
26,0,3.3,255,68722,14025,68722,14025,8.59034,1.75313,NH3,28.77
27,0,3.3,255,69869,14259,69869,14259,8.73366,1.78238,NH3,29.41
28,0,3.3,255,70991,14488,70991,14488,8.8739,1.811,NH3,30.04
29,0,3.3,255,72113,14717,72113,14717,9.01419,1.83963,NH3,30.67
30,0,3.3,255,73044,14907,73044,14907,9.13056,1.86338,NH3,31.19
31,0,3.3,255,74019,15106,74019,15106,9.25243,1.88825,NH3,31.73
32,0,3.3,255,74945,15294,74945,15294,9.36816,1.91187,NH3,32.25
33,0,3.3,255,75822,15474,75822,15474,9.47783,1.93425,NH3,32.74
34,0,3.3,255,76636,15640,76636,15640,9.5795,1.955,NH3,33.2
35,0,3.3,255,77420,15800,77420,15800,9.6775,1.975,NH3,33.63
36,0,3.3,255,78071,15932,78071,15932,9.75894,1.99162,NH3,34.0
37,0,3.3,255,78757,16073,78757,16073,9.84474,2.00913,NH3,34.38
38,0,3.3,255,79443,16213,79443,16213,9.93049,2.02663,NH3,34.76
39,0,3.3,255,80110,16349,80110,16349,10.01379,2.04363,NH3,35.14
40,0,3.3,255,80717,16472,80717,16472,10.08969,2.05912,NH3,35.48
41,0,3.3,255,81256,16582,81256,16582,10.15706,2.07287,NH3,35.78
42,0,3.3,255,81771,16688,81771,16688,10.2214,2.086,NH3,36.07
43,0,3.3,255,82334,16803,82334,16803,10.29186,2.10038,NH3,36.38
44,0,3.3,255,82878,16914,82878,16914,10.35983,2.11425,NH3,36.68
45,0,3.3,255,83294,16998,83294,16998,10.41186,2.12487,NH3,36.92
46,0,3.3,255,83735,17088,83735,17088,10.46699,2.13612,NH3,37.16
47,0,3.3,255,84064,17156,84064,17156,10.50805,2.1445,NH3,37.35
48,0,3.3,255,84436,17232,84436,17232,10.5546,2.154,NH3,37.56
49,0,3.3,255,84848,17316,84848,17316,10.60605,2.1645,NH3,37.79
50,0,3.3,255,85191,17386,85191,17386,10.64893,2.17325,NH3,37.98
51,0,3.3,255,85485,17446,85485,17446,10.68568,2.18075,NH3,38.14
52,0,3.3,255,85764,17503,85764,17503,10.72061,2.18788,NH3,38.3
53,0,3.3,255,85980,17547,85980,17547,10.74756,2.19338,NH3,38.42
54,0,3.3,255,86249,17602,86249,17602,10.78123,2.20025,NH3,38.57
55,0,3.3,255,86553,17664,86553,17664,10.8192,2.208,NH3,38.74
56,0,3.3,255,86744,17702,86744,17702,10.84306,2.21287,NH3,38.85
57,0,3.3,255,86950,17745,86950,17745,10.86884,2.21813,NH3,38.96
58,0,3.3,255,87122,17780,87122,17780,10.89025,2.2225,NH3,39.06
59,0,3.3,255,87269,17810,87269,17810,10.90863,2.22625,NH3,39.14
60,0,3.3,255,87445,17846,87445,17846,10.93068,2.23075,NH3,39.24
61,0,3.3,255,87617,17881,87617,17881,10.95214,2.23513,NH3,39.33
62,0,3.3,255,87778,17914,87778,17914,10.97233,2.23925,NH3,39.42
63,0,3.3,255,87910,17940,87910,17940,10.98884,2.24262,NH3,39.5
64,0,3.3,255,87960,17951,87960,17951,10.99501,2.24388,NH3,39.52
65,0,3.3,255,88072,17974,88072,17974,11.00908,2.24675,NH3,39.59
66,0,3.3,255,88244,18009,88244,18009,11.03054,2.25113,NH3,39.68
